 央视频道,#genre#
内蒙古少儿频道,http://110.42.52.180:6688/live/zb.php?token=ZY-ca9aLX9a6Mev4XvxVhH5VTZDhwzVMk%2BHZIi5K4FAk4IaZLg/LPoxOAC6O6N7GVfi0%2BbhQlY&zy.m3u8
内蒙古文体娱乐,http://110.42.52.180:6688/live/zb.php?token=ZY-9d48gzvuDlG8fVXfnwJPhPyeHnLrnr8Ftd7C3rjYjp2QXIBp%2BN%2BsJLScvn5G57gDJaBq11SqkQ&zy.m3u8
内蒙古农牧频道,http://110.42.52.180:6688/live/zb.php?token=ZY-2611zeA4Mtxp0Irj1MprZeMKeOUdGFKCMKFdjxecNPzjBu%2BecYUGuJjuesxvkZuM7Xsvuj8&zy.m3u8
内蒙古蒙古语文化,http://110.42.52.180:6688/live/zb.php?token=ZY-c9ceTF8tIpPCSXDLt6kEEqhJo6fHMZLXki5E5o8KcCa0/%2BKzAs%2BuWg6S1Nd%2BB45eoRjjflo&zy.m3u8
呼和浩特新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-0ca6Gssm5tAsqpEvlcS4FMN4if4vpWQ%2BxZYAdo%2BmEwT/JS9mxxT3Srrz0I59zHWPOpQ7z0LC&zy.m3u8
锡林郭勒,http://110.42.52.180:6688/live/zb.php?token=ZY-f99eQcNL0Cd0Vt392nvU4anZw4fSqaFRjZBuYGGWweeHsEmUXzIsIfyXePtZlvIZUsN7H2OW&zy.m3u8
阿拉善新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-ce86KmBMBWFzIjss1OvdzyDUh2hqbBmHMJ28wRZ134mr0FN//4wdD3A0fIfCLcQq0n716vQ&zy.m3u8
巴彦淖尔,http://110.42.52.180:6688/live/zb.php?token=ZY-3918eD78gwObDOJ7kSqSyQ57lLSkjNIlaQbHtyEZ0CJaqL39FZke96tDfdfxXbrQJB2Hey9z&zy.m3u8
鄂尔多斯,http://110.42.52.180:6688/live/zb.php?token=ZY-174cfojUeYMAHnqUazO/XjMYR0gM5EkSxkgpuyFR18x4N3JnUek94QCFIaj3rC0PBVs1T/zO&zy.m3u8
赤峰新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-1b07MHGjvtr6XEX0f%2BsHXQWa6vkTfgPwRFswbklwZCMJZvNUw61k6OXkKM91shQJChyofA&zy.m3u8
通辽新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-6c5bzSDCmkBO5dcZalMVUFOxnc5VYGtoVIxShZKCFaMAja1NseyGi/IkeHpnrkrqA9x1Cw&zy.m3u8
乌兰察布,http://110.42.52.180:6688/live/zb.php?token=ZY-8f09b/YLJtIAZG4Gy01Z3eg6JYIEPZBohqXzsE1erKFGO5y0g3qfHs2i/5cgy1DKs6duX64I&zy.m3u8
乌海新闻,http://110.42.52.180:6688/live/zb.php?token=ZY-2302yc2A7wAAIqwnDl0t6QOM7F3kKV4qDzo%2Bq1w5KYyt1S%2Bid/51uQcmOjlcMBLOdrwyog&zy.m3u8
呼伦贝尔新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-a219MS3itbANk%2BO//IJuL3y/RLncy1yLsHdHKwb1%2BI/04bLld6BDoRTPRJ3SNKxh1q5wyPw1&zy.m3u8
兴安新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-7e53v3Gt%2Bu5G3PHii6WG8DRNxmDDEKpTvla8GFJGxaIAb1ATkla4YAA4X%2Bilko70yQiAbQ&zy.m3u8
包头新闻,http://110.42.52.180:6688/live/zb.php?token=ZY-6c208kurFLhOE7rEYRyVzMZPqy8%2B1oGrzchY9GX/MWplL0nbqFDUXj2u%2BRFdWCzKfLzgkQ&zy.m3u8

新疆维语新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-a0b15tR/QcRWdRLQ5HPePriN4f6w87Wfx%2Bvgq12JFxM72Axa0LE2Ne2ouHp3504qVcNHrA2lIA&zy.m3u8
新疆哈语新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-9b55OuoAfy79EmNR0PrU3lzg8KQZLmeu0g5GKTQtfun5usSaVT3l/huzExi53MDOUTar1%2B5IqA&zy.m3u8
新疆综艺,http://110.42.52.180:6688/live/zb.php?token=ZY-f667S2a8ltcL3UMoM40mNJuM%2BaSaDv90zChDpWelmUAnt7e7Spi8ylVveIB6PbTeQ5lkEgI&zy.m3u8
新疆维语影视,http://110.42.52.180:6688/live/zb.php?token=ZY-f269mEWy0%2BIbOwQasiyIt2yDQfveTdl57s1vidRqGXyTZrXWk%2B3FMPWOyJvnRUyZsj7GCF2h4A&zy.m3u8
新疆经济生活,http://110.42.52.180:6688/live/zb.php?token=ZY-292e/kR54TGGs2m%2BWBIqQEndoyzc1YPVwhy6qnNohEPTkCRG5sIIL0SiFmqOrIyDVCo5WoI4yw&zy.m3u8
新疆哈语综艺,http://110.42.52.180:6688/live/zb.php?token=ZY-6fcd3A4Y/J2aAxK8agduyOnzDFhX82tWoK2n9/15fTfUNQs7GiKgdTgrmyAHYza6jdgTTmQV%2Bw&zy.m3u8
新疆维语经济生活,http://110.42.52.180:6688/live/zb.php?token=ZY-860aAife9y/u2v8ZpE8O%2BiCarN%2BSFYEHSySlTJqxOCQ8kJu%2BepHGdfoGIyObrr/6m8D93UnUeQ&zy.m3u8
新疆体育健康,http://110.42.52.180:6688/live/zb.php?token=ZY-7beb%2Bs0XbsNNtIFShvufAYioYscrrf/MHNCafbJYzsA7KtD7scABEdDm3ObMnpWXhC5jdx4&zy.m3u8
新疆信息服务,http://110.42.52.180:6688/live/zb.php?token=ZY-cd1fhLB7JB7vSK5WKefOP1zGOhnoCtKIiWt2oJRFUq4zkbi/MvH0Wwy6Xv6bjUBybQj0cdm6dA&zy.m3u8
新疆少儿频道,http://110.42.52.180:6688/live/zb.php?token=ZY-248848%2BCp13XRuL2hUG0yqEOXikDZxIIeU0HK/qNxWac7norOhMdPxpdNVzxp/jkftFF0Eg&zy.m3u8


吉林都市频道,http://110.42.52.180:6688/live/zb.php?token=ZY-b1d6TufgQMaDIOYMa6DVD77y7jMJUFATagjqwsun8tqJQz5NDCXv6XCI718cguHDE0rUjg8Mhw&zy.m3u8
吉林生活频道,http://110.42.52.180:6688/live/zb.php?token=ZY-e5208FIbwupB4FkmHUE/E/UvUlVzAMZLOqEL0nXb1FE2aFX9DCtB5J3Yip%2BIRBLe6CcFb2T%2BZQ&zy.m3u8
吉林影视频道,http://110.42.52.180:6688/live/zb.php?token=ZY-98067Jawa8Ksm0gPl3v6tbJPHFiXrUymf%2Bm4Jr0dj1xyQNlBWY8DoNuNB3zzkcbexxXC49oMjw&zy.m3u8
吉林乡村频道,http://110.42.52.180:6688/live/zb.php?token=ZY-030bs6jp4mu45aaNmLX9Sv4tO2Ojby2TV5aV0ZfKc6YDfm216PtQBOG08F/%2BtPO/FZzDzqXkyQ&zy.m3u8
吉林综艺文化频道,http://110.42.52.180:6688/live/zb.php?token=ZY-9fb5jVn34HGMQID5lAiSjIQcgNZLrjDtzJpEyV27yojhySqPRWvwTE33xQwCxogAIzm724764GeB&zy.m3u8
松原新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-5025uP2gGcHUSPM4REWUX/p3IvDLQZsF0BdLEER6QffMkLmkSuHIQrS9CszDQyfveTZckMg&zy.m3u8
长春综合频道,http://110.42.52.180:6688/live/zb.php?token=ZY-48a4eyDzHy8EwEaeFDBH5VqkcEhGT5c4dXUNf1JdovxrTAWwr2Xn3WHetieqYICcbRZWBS5oQQ&zy.m3u8
吉林新闻综合频道,http://110.42.52.180:6688/live/zb.php?token=ZY-8347Lg0qbiLENATS3jSrhAky3Os%2B6qhIGv1onoKLDwytBfHSFt6Qwhg9SC5%2B7Aj/M%2BQJ47GUGx8m&zy.m3u8
四平新闻综合频道,http://110.42.52.180:6688/live/zb.php?token=ZY-011bn2M9owdsIRdPw8FqduZIZ8o%2BxYhjDQm/AHIM2xDJbvNKJCfDpvk6XNbFyTk6IlPNLWAfbYZM&zy.m3u8
辽源新闻综合频道,http://110.42.52.180:6688/live/zb.php?token=ZY-66bdd9%2BmKAiJnSjfaE5%2Bf%2BXllQKiaqt%2BqXhtAXB4/n8L4y0RK8wThFVDWv28QvJ3edgOFveaKwAS&zy.m3u8
白城新闻综合频道,http://110.42.52.180:6688/live/zb.php?token=ZY-bae1n21rmtBoVPqq0MKPQZ00dTrS%2B4Pj%2BTUuIPbTYn2qtassRY3Nu/jNvoOYm459KVrndZOVMRcg&zy.m3u8
通化新闻综合频道,http://110.42.52.180:6688/live/zb.php?token=ZY-a43et/VkgMYKxeg5W2RwrofZCzKnq8wy4rM%2BBcz6TC9tGktfN0RkbG2tItRH33A6nYmZ7myVyDdA&zy.m3u8
白山新闻综合频道,http://110.42.52.180:6688/live/zb.php?token=ZY-91b21D4u1uIJZDZ9hCIoOmcaFj%2B3J/59tyXThzhtfJJXlO6gIEV9XejOgNmAsh2egcaEUlAO5lKm&zy.m3u8

黑龙江文体频道,http://110.42.52.180:6688/live/zb.php?token=ZY-dd69D92RLXuvaIJpk7hq/hr3O8ozDdSFFTWlSsvq3V1%2BVLs%2B4hDxIC0eyFVkZUvYqcBGhWTInvk&zy.m3u8
黑龙江影视频道,http://110.42.52.180:6688/live/zb.php?token=ZY-7fe2PyQm2r1iOLBKnGDzmg%2BHjZ5ZWOIlpB4AhayH/u7RqXEvqrKySoJrxPkXAD/NVG1DiJkl1k4&zy.m3u8
黑龙江新闻法治频道,http://110.42.52.180:6688/live/zb.php?token=ZY-7e71u01Kvcuhyfp5mZctM7c6ZWYsHhJnrm/Y0muUzDfetX/J2jOHNP8pmb70c42i0ui43mhoM/5SCw&zy.m3u8
黑龙江都市频道,http://110.42.52.180:6688/live/zb.php?token=ZY-a9fbNzQY5FJkYOsHgJXD1qSi8qX0%2BWi/n8sOeUzOztB%2BDkMbZhoIXUh61Zs7rHmLOsQu5LWXx9g&zy.m3u8
黑龙江农业・科教频道,http://110.42.52.180:6688/live/zb.php?token=ZY-c944zxWg1ywcM8MsFRAvajoULMAdbk2a4dMOu22JrStATNuUi9QcS6ECSu1D%2Bk6LDOEk/laBlIyVJA&zy.m3u8
七台河新闻综合频道,http://110.42.52.180:6688/live/zb.php?token=ZY-a5b6B6TH9YWwmmVRenM6yyEyFLHgKpT8nLYK7Bl8hIA2JZoDWHtMdm6Y7vhm8dgHcOIYXETEe4kJJg&zy.m3u8
齐齐哈尔新闻综合频道,http://110.42.52.180:6688/live/zb.php?token=ZY-e27foiyk/EHe7IYT0ambGahm5naxyIcs1tTuBH%2BI6FqrUNiqksBjxVgHzc8LjNyyGb%2BtajeBk1jeMLQ&zy.m3u8
鹤岗新闻综合频道,http://110.42.52.180:6688/live/zb.php?token=ZY-035e71qb7oX5/4zXJggk4Pn4MHCtRYGhkYNYTtxOfEi8bv6ClP7LXfIAcjX85MGMqELwefvgq650&zy.m3u8
黑河新闻综合频道,http://110.42.52.180:6688/live/zb.php?token=ZY-18633N1kjGX/WAa8dLWOauirNRK/BARksAMUGoZub4P%2BKieWiNX0DcYxPk4pfeM9BB354GGhulIJ&zy.m3u8
大兴安岭新闻综合频道,http://110.42.52.180:6688/live/zb.php?token=ZY-7d785RFKwujI3e7n2UTxY57VDHIwjyndIfIgpQiuAMPGih2pRetfgdo7wTwcY9M8gZ6Jf%2B2hVdSgqAY&zy.m3u8

山东新闻频道,http://110.42.52.180:6688/live/zb.php?token=ZY-e5f9ePKJVtF3h/R3SEoA2BZzCFya5CvBeoyptrGLYa6OJ79xR%2BkU%2Bpylw%2B57A1NDnqF5zHCsaA&zy.m3u8
山东齐鲁频道,http://110.42.52.180:6688/live/zb.php?token=ZY-b7c5Eu2TA%2B6eg15sARcfonkg/sk2atBY0Hj4cvbaCmNJqwxbhKQPDe4RAE9bY5j5xULkxBxViQ&zy.m3u8
山东体育休闲频道,http://110.42.52.180:6688/live/zb.php?token=ZY-595fX5CKdMBEM0G5XKkfqj8JdZ9b5REVHTrFCfScGH%2BDv3sXB55rhfZyI2ARv2IKA36Vr2EosQ&zy.m3u8
山东生活频道,http://110.42.52.180:6688/live/zb.php?token=ZY-9638EF0MKi4%2ByBYFQD/m4dShdfG664wxaemzW6jTV/DSAo1UwgF%2BsUjbBu/T/Jhulm7LTQeH2Q&zy.m3u8
山东综艺频道,http://110.42.52.180:6688/live/zb.php?token=ZY-ca37OEoK48qQeE6zcn1L2g3ffoDqj6xSKYzJAyUTQJhrTvRPJB9QCvMw4JPQVXMWHfhRcFlmZQ&zy.m3u8
山东文旅频道,http://110.42.52.180:6688/live/zb.php?token=ZY-cae7RZlj5e90w5X9RJlPZ/fSMzJH%2BvPF4l5b4GRYPEJ3Ym9nRYtlrzvZWFpyeE%2BW8dGgsBujaA&zy.m3u8
山东农科频道,http://110.42.52.180:6688/live/zb.php?token=ZY-2f5129ttJl9%2Bm/HnEAx/LB5raOSokho5GP3LTIOKJqIn9SGM/rIp3GY9KPp%2BEeoySL5xoWbXSQ&zy.m3u8
山东少儿频道,http://110.42.52.180:6688/live/zb.php?token=ZY-3b7d%2BuOUMt4gEhVEXDqQSPRIZIFPkKN/ny4AfJTBxL3SxguW8vjYN/fYEVGiCkJuYbBLGoD8XQ&zy.m3u8
济南电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-cfaebCjvx8Fa1Ctyn2k3n7X5CX0DzHppCuq5SNPcCF0MECwttPHEsicJmh6wLIMi8Eqc6JaP&zy.m3u8
淄博电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-ffd9ztYJePYZpJpS5HHZRxXrCaFYI4JdhYnHp6VQvHyyKVVOwPGuw9b64CQThJ7nzj9ExW27&zy.m3u8
枣庄电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-98f20umQg8FljhPYNqGPpDUYtSWCf5eTvXa39J%2BWH7KVRejwPltko98%2Bu%2BIlm/T8KBRPG10L&zy.m3u8
东营电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-7b38ezAi3KgdRG0AoHCGlRQ/tyy4QmG9uCj/NGXIL5/WUwmxsZQQgeL3ZOqmq4vQ/y3Dyhf0&zy.m3u8
烟台电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-c2d8Id2j5Pub3fYoH%2BWRk4lfsAiZaxb17rQ%2BPFO3TKmPMG6HoDHgkJrXcJ1nwJ334PiFCT8g&zy.m3u8
潍坊电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-114eJ6SnIuvemRFD4T63Z45n/ODR/vwB/9RDXWWBMIRMwMCh2kBacbzg8jM2MRcAKz4wtRbz&zy.m3u8
泰安电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-42ca0U8Iw7Ly1tmHHkutH83Ai7%2BzEFQfpzBCXic1qmEvJvHV/EkNblD%2B6v22wUV7BI%2B4mVQh&zy.m3u8
威海电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-ad2c8J2VDIKwUj3fElyv53jR%2Boka6ORwuXkBXOCg3IgjSE71jkxmjzfk67jrtM9V0RjYj%2BJ%2B&zy.m3u8
日照电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-ec81bX2GKUtPJddqV5WSx9xWEuhedcYgEX0sbOjFQPHovIBvL97jKoJU4kUj6rYMAs6tML7q&zy.m3u8
临沂电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-8d4aB6uiYEXUWWrpRm5bAGaYS6GRE6pY8uguspooLLTVNRADxoyXUGZtyOEQ3kYNo364yDJF&zy.m3u8
德州电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-776e%2BGTBQidWj3ghwRYC7mv6HQRJLqldUH4iW6eN9EQuqZvVUwn75O4YlhlIy7tLQdT2o0e4&zy.m3u8
聊城电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-9862D%2BKSiKjZYlguJChaBxEJ7bkEexgy0DMkq7jRYRV/cR6At/Fz92OGsM0E7QutpAxEm1OV&zy.m3u8
滨州电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-37f6VpU31EkqFqqQ4lMV8bBl3lWl1D0vdd7x%2BZ1%2Bko497k%2BPXJ/5jMbbUgaPxthn0n7cjSqw&zy.m3u8
菏泽电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-b8c3nMGmZXp/Kgsy1Gb5kW9tjqIa33qZofLiEclcC33%2BURQGeYn5d08AySACpHk5zYvezPNX&zy.m3u8
济南都市,http://110.42.52.180:6688/live/zb.php?token=ZY-cafdIacJ%2Bc7NdHqihP/JRLQlumy6hveI7KHaMHNlmdNR3RuEFmy6LF5XRhHVvyYSsidm50jN9A&zy.m3u8
济南文旅体育,http://110.42.52.180:6688/live/zb.php?token=ZY-723dQToUeV5g5jLQ0Xe9WDFwgTdvz4kNkAB1lUFzrJqJP7LSbKE/HCIpQuGU8hpJ70iei7%2BpHQ&zy.m3u8
济南生活,http://110.42.52.180:6688/live/zb.php?token=ZY-ec9dvP3TDbG7Sq05dXOKYVIHNo8IOVHeK%2BIM90hAMo6OHBdqVvnMAdPUTY5GCPM1Vsmdp2Oevg&zy.m3u8
济南少儿,http://110.42.52.180:6688/live/zb.php?token=ZY-571bYxMo/PHow5bLGJxchebRFYBGZ4gv3yS8s27fozIMXx2YvBurSDB50om93ZGm4uj6d9esgQ&zy.m3u8
济南鲁中,http://110.42.52.180:6688/live/zb.php?token=ZY-cd7d4KCjJf/LNCaLVYbDPVUu3ZLoZ%2B4mL4coyLxVAQUwPBTo3Esx4pVi880gfTf6/s4J%2B22Oww&zy.m3u8


江苏综艺频道,http://110.42.52.180:6688/live/zb.php?token=ZY-1828v0qlxV0uHS%2BKQpSa9URLOOsfCtPf47rZ2rDbeUazWLyQaPGMejkc1lOoLB3yfEnJmus&zy.m3u8
江苏城市频道,http://110.42.52.180:6688/live/zb.php?token=ZY-5cefHRn5wzMtungUnQckO3XpBquRdOjyp7m5%2BMl/Q5iQvqdV%2BGEjTFT%2B/ai9yx7xqYimJt0&zy.m3u8
江苏国际,http://110.42.52.180:6688/live/zb.php?token=ZY-207e5y1ficQ7ksLP/bze8oPlJ5wzqsENpLIPrWBoXrlh32HF2TvrPdt4Uzmx3XJrjUgAnnE&zy.m3u8
江苏影视频道,http://110.42.52.180:6688/live/zb.php?token=ZY-8b0b7AQE8/%2BqrsGlxvwe1ZHyYN1QWr2ROkwi1Q5Rm5uGkvE3VwpHvToxaitEJu1qYYvqTW4&zy.m3u8
江苏公共新闻频道,http://110.42.52.180:6688/live/zb.php?token=ZY-3e8bfnXCYwgGPAgV87AEgrkKoIzeIT%2Bi8Ok1zmBsR%2BPY1oH7rTlJbBxp9nwG8r/ZJpkn5G0&zy.m3u8
江苏财富天下,http://110.42.52.180:6688/live/zb.php?token=ZY-d865UDQxcoBt8d1qJQaoijAj6fbjZA8UagTh1hBi8FBHcuMeLmq7zREplBG4mOIXMrHcaBw&zy.m3u8
江苏体育休闲频道,http://110.42.52.180:6688/live/zb.php?token=ZY-64e8qTvZYVKi55ldYBaZmu3Qrv9pf3RSDpPp%2BxnlX8OyuR0j%2BMo%2BkOCv%2BGnLTR1HEJRmch4&zy.m3u8
无锡新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-2437iT7rxBWztTl/KEuGRbTzO22zGa7%2BslWHuPTaBHvKxwY2rPZoa4Cd4LGWAD4PacCtS9N9ow&zy.m3u8
无锡娱乐,http://110.42.52.180:6688/live/zb.php?token=ZY-f187e%2B8EXLmXPomtVzu6L9jwInCLpHtnqJBWG8EqBC/ivPirv1OfNXTtvrxm1DiTOaQ58S8&zy.m3u8
无锡都市资讯,http://110.42.52.180:6688/live/zb.php?token=ZY-29cdLm6juhIqXtn49X8gw97xt19S4tUayFGPbhXU5%2Bt%2BVOOpNoORiYzQmhmH0IkKIPf7S6Pbmg&zy.m3u8
无锡生活,http://110.42.52.180:6688/live/zb.php?token=ZY-eb2c2GgcAzIOMDNBLKt7X6uaFnoLFos1Td7DFfXbT9pNNrv3mCoPcDJKasipyVCvvPNs2fs&zy.m3u8
无锡经济,http://110.42.52.180:6688/live/zb.php?token=ZY-0265wudfEwpbTs74BumKDtOIS/h9xjBgqCvmSHc9z9Z6RqeA49kQmG3AeTBR8lW7WYVGlwA&zy.m3u8
盐城新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-25d9W4Oz7qLiRciUIEaQ/6Nmj/EmT1ay/UovaadOuvy6mBICLWVabp0P%2Bcd5p5QD5ipGPll48g&zy.m3u8
淮安新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-0924etrUJI7XvRhwnefvkXJ2cWF3fjUyguGIFdjb5VzAzUpzDJMDiyByRr30494QrzRBN3U3Hg&zy.m3u8
泰州新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-bf24DQJSVuVpzXu/f5lNgMJizqO%2Bf8fi70F/rkqzD9LzpIbPcPXdW55mk0SKBw4u%2Bl2p9nRUJA&zy.m3u8
连云港新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-33f81L1w5kX7EDDdXZQYKtAU5oHSf3hDwauVJ0/oja%2BxZuE4kkPyPMD52xc90gLBxtTRVi6JMbU&zy.m3u8
宿迁新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-4d56ylC74c25nvYsUNxOSRHaFCJhakn728SpRTwSpZDebLvj6ziay9L7SH9xL0YUKCykxamtCw&zy.m3u8
徐州新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-2ae80A6sufqf9Obl9EkMuUdJt7Q37Qb2tTiNj%2BWgdQnSuIq1S/mfiYnG4Pe%2BaYgMtQhtjtPC4g&zy.m3u8
江阴新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-59b0LSQ7mm/3bw%2B3YOkeH5sICqwkAfYOwBZnXV%2B9zrldw75dutwrjUPkL81OXs0ohUq%2B0q/D%2BA&zy.m3u8
南通新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-b2661rqzfvEKV%2BT8UQ%2B5tGrii%2Bl7mR%2B4qWXRDU1xzt8eEsqCk14BufCCpz6Cl6%2BUR%2BnctZMhiA&zy.m3u8
宜兴新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-75222xAdGvFZaJmREK0dCjEWECy3St97BMFas38Kc6cmeEd23O1dN9Ss2mK3mDptCLa5Wq7aHw&zy.m3u8
溧水新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-e591WtlO1CajtWirseDGBG9kyY/xWcS8BApnsnWlew8TzriFVHfkksiNJ2dlZnK%2B6oQyEcPokw&zy.m3u8
南京新闻综合频道,http://110.42.52.180:6688/live/zb.php?token=ZY-6eddGWdglSMkS0nhN%2B4yjvf%2BezpO3V/RZSCqHExDNASKEXOk1wW7C7vfa9KTZnOVQWc5BbUL%2BHdh&zy.m3u8
南京教科频道,http://110.42.52.180:6688/live/zb.php?token=ZY-8b221G6FyH7kOFhtA7cXuxVD2YyTp7kT7h%2B7ixPYHzHkcjzHOpvdaZYRl0lQsCLfFKzL3MR11g&zy.m3u8
南京十八频道,http://110.42.52.180:6688/live/zb.php?token=ZY-2dadBzA7oR/hbOALqKC8AE8QwrRUHr/PQQErGA2eNfiJw733DvLeJ9VyJakGeKhvK/YgpPxH8g&zy.m3u8


成都新闻频道,http://110.42.52.180:6688/live/zb.php?token=ZY-c720HogoLSJl4sGGLulwb7PRu9q027H1EnIAuetebYFCYP53HMmSCWOa8UE72f5726OylQ5m&zy.m3u8
成都经济频道,http://110.42.52.180:6688/live/zb.php?token=ZY-94abjX1UJQTFFBAM/Z4Z0FqcT25HuZnxgkHosFfXDS1JBU0V8MUON0fhWSKl4qHB5u4%2Bd3my&zy.m3u8
成都生活频道,http://110.42.52.180:6688/live/zb.php?token=ZY-0d31c/m4SiWNQHm82xnB%2Bs6%2BNTta3OAFg4PdJ7bUJ9xcbNoF2w%2BTNI%2BxP1S%2Bq7RaNFBkNGtJ&zy.m3u8
成都影视频道,http://110.42.52.180:6688/live/zb.php?token=ZY-5b5a7qAp1if0oQrQJk9pRVRZoLg1g88PJ%2Bp/DX4rrzj3LfRNet7bTfZSjNaDRXiV958HhTZN&zy.m3u8
成都公共频道,http://110.42.52.180:6688/live/zb.php?token=ZY-ce08m0sstyfEaaRIVIlIEApwD4mqrz0u3cSlKfUQMcvVMCuM9t7kFYmtkiWw/IRIgr6OfAGh&zy.m3u8
成都少儿频道,http://110.42.52.180:6688/live/zb.php?token=ZY-9dffEGzQb01OZObm6L7wCcpYdD3vDUAm0G0b2AVxw4IR3NROsD2nZLa6qzpjbY9BwwKpHD7a&zy.m3u8
成都蓉城先锋,http://110.42.52.180:6688/live/zb.php?token=ZY-000btAAjvZXtUsP2FYFX1MpB8QZdwX1c5gvePxL0F86buPSWRgpK%2B9d0/jZgXWFpD7XVGR4DSg&zy.m3u8
成华有线电视,http://110.42.52.180:6688/live/zb.php?token=ZY-f2f33talfokhQ7ndQZLYY8Ysxl66OexkfhlzmDsrHfb75Cz7FaLPgxY%2BHotRJy940hHBteI&zy.m3u8
大邑电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-641dhpqHdEMQNXRf2UFUCu26g/WtQsZiDl52wvszNatKLj7o0jufya/wNgLNFoZeLOoH9SQ&zy.m3u8
高新电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-c9e8dVT3SCk8/YobVew%2B%2Bhbl2xqh4zRQRIfd0XvdfO2GMLLuzdSeDD%2BA6QAyq/xuhuWMP6g&zy.m3u8
锦江电视台http://110.42.52.180:6688/live/live.php?token=TOKEN&id=jjtv
金牛电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-867aC0qi9rLCloR%2Bf2ZDTetepqMTkFgVucng3Km/m9TjgNQWsMBK2uMox%2BgYeTEws5HhiEM&zy.m3u8
金堂电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-d03fE5wfCmLdM2kiNun2lSvdV%2B9hwFjX2VtpxeAQnl3adk9fSv5IovGaNOIJRcljDCtKX%2Bs&zy.m3u8
简阳新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-7535ScF7Jr7et5orAnn2KB1t9F7WQCn14lZOrAU00GPoTeKKAW51uKw39o2d77WmZDL79qlpvg&zy.m3u8
郫都新闻综合,http://110.42.52.180:6688/live/zb.php?token=ZY-933ePgcjO94ZHSuLiedO8R0VP4FO1SW7anW%2BQ%2BGbouo7%2Bb2MiORGfYHTDrmgrXvMJnXjqUEy0w&zy.m3u8
浦江电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-9664DfwYxsG5PbjEjwUxhY456YiyS56OP6PV5/P/Zxs3mPCWasmx2mHnx9RCVSgDXZTDY%2Bs&zy.m3u8
彭州电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-d485QWTylTUczJnydtIcB1DQ%2BcCaFKLliFxsPT40wIUA/0dadAalIYOaMYBVOOpZCJCaOoE&zy.m3u8
青白江电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-bdddeNXBGX/ubz2fjlly%2BSrZjypwOaVhIbyAeDhg1%2Bb3ME68gv0L3KanVtH65l3LjS5ZjOAV&zy.m3u8
邛崃电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-1695h6bylHMlXQqVtYh7z6OpdrLS8RvrN2KtFZSugClNhyjRPTBO/1RPdbltB/NYMv6MFnI&zy.m3u8
青羊电视台,http://110.42.52.180:6688/live/zb.php?token=ZY-e09eeVBGhsp5ed3dfcKYhfgPIqds3Dx01G7wBJ%2BX8s3NuSdcTTwspmrX8eEUeXVSxiS/huI&zy.m3u8
双流综合,http://110.42.52.180:6688/live/zb.php?token=ZY-d42c3aNks6IL8WwvsPckzvhhskSTfHzI03NeJnVcHPNQjC96OTikRZlVl0CCGW1V/HqyW6g&zy.m3u8
